ID,latitude,longitude,altitude,division,district,upazila,union,area,b2id,site_type,registered,locationssid,block_id,m_id,households,population,log10pop,d4_origin_state,d4_origin_state_rakhine,d5_origin_district,healthWalk_enc,priority1,priority2,priority3,l_fuel,l_education,l_food,l_healthcare,l_jobs,mobility,l_nfis,pss,l_safety,l_sanitation,l_shelter,skills,l_water,other
640,21.213776,92.150040,-39.927643,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3185,Collective,No,CXB-202,CXB-202-087,M-ID-2201,93,405,2.607455,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
641,21.214281,92.153206,-33.808559,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3195,Collective,No,CXB-202,CXB-202-088,M-ID-2202,89,288,2.459393,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Cooking fuel and firewood,3,2,0,0,0,0,0,0,0,0,0,0,1,0
642,21.214939,92.148270,-35.355217,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3191,Collective,No,CXB-202,CXB-202-089,M-ID-2203,37,170,2.230449,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
643,21.216465,92.150642,-40.160622,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3187,Collective,No,CXB-202,CXB-202-090,M-ID-2204,35,153,2.184691,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Shelter,1,0,2,0,0,0,0,0,0,0,3,0,0,0
644,21.210083,92.167160,-39.645687,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3205,Collective,No,CXB-203,CXB-203-001,M-ID-0805,85,390,2.591065,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
645,21.209404,92.166908,-35.152798,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3206,Collective,No,CXB-203,CXB-203-002,M-ID-0807,120,458,2.660866,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Job opportunities,1,2,0,0,3,0,0,0,0,0,0,0,0,0
646,21.210463,92.167221,-37.706684,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3205,Collective,No,CXB-203,CXB-203-003,M-ID-0809,75,278,2.444045,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
647,21.210222,92.167625,-39.880997,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3205,Collective,No,CXB-203,CXB-203-004,M-ID-0810,107,425,2.628389,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
648,21.214087,92.166145,-43.324169,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3204,Collective,No,CXB-203,CXB-203-005,M-ID-0811,131,584,2.766413,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Shelter,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,2,0,0,0
649,21.213989,92.165451,-41.323170,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3204,Collective,No,CXB-203,CXB-203-006,M-ID-0812,116,485,2.685742,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
650,21.214687,92.166252,-40.406731,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3204,Collective,No,CXB-203,CXB-203-007,M-ID-0813,59,252,2.401401,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Water,2,0,1,0,0,0,0,0,0,0,0,0,3,0
651,21.212936,92.166901,-35.375183,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3204,Collective,No,CXB-203,CXB-203-008,M-ID-0814,190,810,2.908485,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
652,21.210770,92.167694,-41.357540,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3205,Collective,No,CXB-203,CXB-203-009,M-ID-0815,65,345,2.537819,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
653,21.210735,92.167305,-41.164085,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3205,Collective,No,CXB-203,CXB-203-010,M-ID-0816,92,440,2.643453,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
654,21.211140,92.167511,-46.855091,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3204,Collective,No,CXB-203,CXB-203-011,M-ID-1617,77,290,2.462398,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Job opportunities,0,0,1,0,3,0,0,0,0,0,0,0,2,0
655,21.211847,92.167549,-45.104103,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3204,Collective,No,CXB-203,CXB-203-012,M-ID-1618,170,710,2.851258,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Water,2,0,1,0,0,0,0,0,0,0,0,0,3,0
656,21.212212,92.166618,-30.708559,Chattogram,Cox's Bazar,Ukhia,Raja Palong,MEG,MEG_3342,Collective,Yes,CXB-221,CXB-203-013,M-ID-0819,491,2454,3.389874,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
657,21.204617,92.159592,-30.574617,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3200,Collective,No,CXB-203,CXB-203-014,M-ID-0578,180,745,2.872156,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
658,21.205511,92.159790,-34.632092,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3200,Collective,No,CXB-203,CXB-203-015,M-ID-1676,192,800,2.903090,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
659,21.206156,92.159195,-33.154957,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3200,Collective,No,CXB-203,CXB-203-016,M-ID-1674,149,614,2.788168,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
660,21.204754,92.160248,-36.894566,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3200,Collective,No,CXB-203,CXB-203-017,M-ID-1673,175,790,2.897627,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
661,21.206223,92.159935,-34.754650,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3200,Collective,No,CXB-203,CXB-203-018,M-ID-1672,195,893,2.950851,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
662,21.205755,92.162018,-34.514511,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3201,Collective,No,CXB-203,CXB-203-019,M-ID-0558,110,465,2.667453,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Safety and security,Food assistance,1,0,3,0,0,0,0,0,2,0,0,0,0,0
663,21.206108,92.161514,-42.035072,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3199,Collective,No,CXB-203,CXB-203-020,M-ID-0559,127,511,2.708421,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Water,2,0,1,0,0,0,0,0,0,0,0,0,3,0
664,21.205717,92.161308,-32.422131,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3201,Collective,No,CXB-203,CXB-203-021,M-ID-0560,187,762,2.881955,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Safety and security,1,0,2,0,0,0,0,0,3,0,0,0,0,0
665,21.204977,92.162468,-32.229153,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3201,Collective,No,CXB-203,CXB-203-022,M-ID-0561,135,580,2.763428,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Safety and security,Food assistance,1,0,3,0,0,0,0,0,2,0,0,0,0,0
666,21.205002,92.161636,-29.039423,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3201,Collective,No,CXB-203,CXB-203-023,M-ID-0569,167,724,2.859739,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Safety and security,Food assistance,1,0,3,0,0,0,0,0,2,0,0,0,0,0
667,21.206781,92.163231,-31.806864,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3199,Collective,No,CXB-203,CXB-203-024,M-ID-0544,108,470,2.672098,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Water,2,0,1,0,0,0,0,0,0,0,0,0,3,0
668,21.207052,92.161392,-30.707666,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3199,Collective,No,CXB-203,CXB-203-025,M-ID-0547,104,462,2.664642,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
669,21.206951,92.162018,-30.871351,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3199,Collective,No,CXB-203,CXB-203-026,M-ID-0550,100,392,2.593286,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Shelter,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,2,0,0,0
670,21.207653,92.162277,-31.901890,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3202,Collective,No,CXB-203,CXB-203-027,M-ID-0553,105,480,2.681241,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
671,21.206142,92.163124,-30.573122,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3199,Collective,No,CXB-203,CXB-203-028,M-ID-0562,242,1052,3.022016,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
672,21.206219,92.164299,-31.876158,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3210,Collective,No,CXB-203,CXB-203-029,M-ID-0563,97,381,2.580925,Rakhine,1,Maungdaw,More than 1 hour walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
673,21.205652,92.164528,-28.913643,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3210,Collective,No,CXB-203,CXB-203-030,M-ID-0564,205,880,2.944483,Rakhine,1,Maungdaw,More than 1 hour walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
674,21.206673,92.164055,-36.156025,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3210,Collective,No,CXB-203,CXB-203-031,M-ID-0565,121,453,2.656098,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Food assistance,Job opportunities,Cooking fuel and firewood,3,0,1,0,2,0,0,0,0,0,0,0,0,0
675,21.206678,92.167305,-35.795872,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3207,Collective,No,CXB-203,CXB-203-032,M-ID-0554,250,1300,3.113943,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Food assistance,1,0,3,0,2,0,0,0,0,0,0,0,0,0
676,21.207888,92.165810,-42.644218,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3208,Collective,No,CXB-203,CXB-203-033,M-ID-0080,120,510,2.707570,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
677,21.208231,92.166000,-39.357193,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3208,Collective,No,CXB-203,CXB-203-034,M-ID-0081,136,586,2.767898,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Job opportunities,0,0,1,0,3,0,0,0,0,0,0,0,2,0
678,21.206053,92.165855,-35.060287,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3207,Collective,No,CXB-203,CXB-203-035,M-ID-0082,153,575,2.759668,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Safety and security,2,0,1,0,0,0,0,0,3,0,0,0,0,0
679,21.206530,92.165680,-28.382631,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3207,Collective,No,CXB-203,CXB-203-036,M-ID-0084,150,565,2.752048,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,Safety and security,1,0,2,0,0,0,0,0,3,0,0,0,0,0
680,21.206657,92.165062,-25.723940,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3209,Collective,No,CXB-203,CXB-203-037,M-ID-0515,130,487,2.687529,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Water,Food assistance,Cooking fuel and firewood,3,0,2,0,0,0,0,0,0,0,0,0,1,0
681,21.207230,92.165092,-31.720409,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3208,Collective,No,CXB-203,CXB-203-038,M-ID-0521,125,496,2.695482,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
682,21.207169,92.166061,-36.737328,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3207,Collective,No,CXB-203,CXB-203-039,M-ID-0524,190,1020,3.008600,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
683,21.207659,92.164833,-35.375793,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3208,Collective,No,CXB-203,CXB-203-040,M-ID-0525,176,691,2.839478,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Job opportunities,Cooking fuel and firewood,3,0,1,0,2,0,0,0,0,0,0,0,0,0
684,21.207613,92.165359,-36.350384,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3208,Collective,No,CXB-203,CXB-203-041,M-ID-0529,135,555,2.744293,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
685,21.205793,92.165375,-27.100491,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3209,Collective,No,CXB-203,CXB-203-042,M-ID-0538,173,761,2.881385,Rakhine,1,Maungdaw,More than 1 hour walk,Food assistance,Cooking fuel and firewood,Water,2,0,1,0,0,0,0,0,0,0,0,0,3,0
686,21.209742,92.167015,-49.106709,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3206,Collective,No,CXB-203,CXB-203-043,M-ID-0806,73,285,2.454845,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Job opportunities,1,2,0,0,3,0,0,0,0,0,0,0,0,0
687,21.209753,92.166435,-42.356392,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3206,Collective,No,CXB-203,CXB-203-044,M-ID-0808,123,515,2.711807,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Education for children,Other,1,2,0,0,0,0,0,0,0,0,0,0,0,3
688,21.209181,92.167717,-32.860367,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3203,Collective,No,CXB-203,CXB-203-045,M-ID-0526,84,350,2.544068,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
689,21.209646,92.167610,-106.659012,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3468,Collective,No,CXB-203,CXB-203-046,M-ID-0528,102,396,2.597695,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
690,21.208881,92.167763,-33.696892,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3203,Collective,No,CXB-203,CXB-203-047,M-ID-0531,152,608,2.783904,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
691,21.208632,92.167419,-39.650230,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3203,Collective,No,CXB-203,CXB-203-048,M-ID-0532,96,395,2.596597,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
692,21.209524,92.167816,-31.905964,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3468,Collective,No,CXB-203,CXB-203-050,M-ID-0540,86,361,2.557507,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
693,21.209951,92.167923,-41.931713,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3468,Collective,No,CXB-203,CXB-203-051,M-ID-0545,65,298,2.474216,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
694,21.208712,92.167740,-37.543606,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3203,Collective,No,CXB-203,CXB-203-052,M-ID-0549,67,250,2.397940,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Safety and security,2,0,0,0,0,0,0,0,3,0,0,0,1,0
695,21.209293,92.167892,-30.374737,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3468,Collective,No,CXB-203,CXB-203-053,M-ID-0555,132,427,2.630428,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
696,21.204920,92.160896,-39.032234,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3201,Collective,No,CXB-203,CXB-203-054,M-ID-0083,145,660,2.819544,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Safety and security,Food assistance,1,0,3,0,0,0,0,0,2,0,0,0,0,0
697,21.207157,92.163223,-37.894295,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3199,Collective,No,CXB-203,CXB-203-055,M-ID-0518,180,735,2.866287,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Shelter,2,0,1,0,0,0,0,0,0,0,3,0,0,0
698,21.207567,92.164253,-27.277962,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3202,Collective,No,CXB-203,CXB-203-056,M-ID-0519,77,332,2.521138,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
699,21.206816,92.164658,-28.441484,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3209,Collective,No,CXB-203,CXB-203-057,M-ID-0520,140,570,2.755875,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
700,21.207212,92.164291,-36.100273,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3202,Collective,No,CXB-203,CXB-203-058,M-ID-0537,129,573,2.758155,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
701,21.207783,92.163544,-29.599472,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3202,Collective,No,CXB-203,CXB-203-059,M-ID-0539,155,630,2.799340,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
702,21.206305,92.164879,-28.005575,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3209,Collective,No,CXB-203,CXB-203-060,M-ID-1664,85,501,2.699838,Rakhine,1,Maungdaw,No access to static health facility,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
703,21.210238,92.166824,-42.679333,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3205,Collective,No,CXB-203,CXB-203-061,M-ID-2153,85,375,2.574031,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
704,21.210190,92.156837,-28.919819,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3218,Collective,No,CXB-204,CXB-204-001,M-ID-0556,145,572,2.757396,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,NFIs,2,0,0,0,0,0,3,0,0,0,0,0,1,0
705,21.209875,92.157768,-24.512983,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3218,Collective,No,CXB-204,CXB-204-002,M-ID-0570,110,400,2.602060,Rakhine,1,Maungdaw,15 mins walk or less,Sanitation,Water,Cooking fuel and firewood,3,0,0,0,0,0,0,0,0,1,0,0,2,0
706,21.208836,92.157600,-30.736517,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3218,Collective,No,CXB-204,CXB-204-003,M-ID-0571,101,482,2.683047,Rakhine,1,Maungdaw,15 mins walk or less,Water,Sanitation,Cooking fuel and firewood,3,0,0,0,0,0,0,0,0,2,0,0,1,0
707,21.209284,92.156662,-38.294521,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3219,Collective,No,CXB-204,CXB-204-004,M-ID-0572,140,585,2.767156,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Other,1,0,0,0,0,0,0,0,0,0,0,0,2,3
708,21.209446,92.157349,-27.813448,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3218,Collective,No,CXB-204,CXB-204-005,M-ID-0577,86,335,2.525045,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,NFIs,2,0,0,0,0,0,3,0,0,0,0,0,1,0
709,21.210440,92.154892,-31.754360,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3214,Collective,No,CXB-204,CXB-204-007,M-ID-0884,68,297,2.472756,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
710,21.209003,92.154915,-41.029499,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3221,Collective,No,CXB-204,CXB-204-008,M-ID-0885,114,440,2.643453,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Shelter,2,0,0,0,0,0,0,0,0,0,3,0,1,0
711,21.209433,92.154808,-41.428654,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3214,Collective,No,CXB-204,CXB-204-009,M-ID-0886,162,690,2.838849,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
712,21.209215,92.154274,-48.348259,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3214,Collective,No,CXB-204,CXB-204-010,M-ID-0887,117,494,2.693727,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
713,21.208532,92.154541,-34.793167,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3221,Collective,No,CXB-204,CXB-204-011,M-ID-0888,114,460,2.662758,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
714,21.209038,92.162392,-33.554684,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3212,Collective,No,CXB-204,CXB-204-012,M-ID-0522,127,565,2.752048,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Water,1,0,0,0,2,0,0,0,0,0,0,0,3,0
715,21.209120,92.162041,-33.980736,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3212,Collective,No,CXB-204,CXB-204-013,M-ID-0527,100,396,2.597695,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
716,21.208580,92.162140,-36.147110,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3212,Collective,No,CXB-204,CXB-204-014,M-ID-0536,120,508,2.705864,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
717,21.210142,92.161728,-30.570324,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3215,Collective,No,CXB-204,CXB-204-015,M-ID-0542,155,649,2.812245,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,NFIs,2,0,0,0,0,0,3,0,0,0,0,0,1,0
718,21.208715,92.161308,-35.964722,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3212,Collective,No,CXB-204,CXB-204-016,M-ID-0543,162,740,2.869232,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Water,1,0,0,0,2,0,0,0,0,0,0,0,3,0
719,21.209557,92.161934,-32.452393,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3215,Collective,No,CXB-204,CXB-204-017,M-ID-1665,138,572,2.757396,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,NFIs,Education for children,1,3,0,0,0,0,2,0,0,0,0,0,0,0
720,21.210247,92.154556,-35.784714,Chattogram,Cox's Bazar,Ukhia,Palong Khali,MEG,MEG_3214,Collective,No,CXB-204,CXB-204-018,M-ID-1668,100,488,2.688420,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
